country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name
France,2021-02-14,2896472.0,2255597.0,640875.0,110893.0,4.27,3.33,0.94,1635.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
Germany,2020-12-27,23429.0,23429.0,,,0.03,0.03,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2020-12-28,42071.0,42071.0,,18642.0,0.05,0.05,,223.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2020-12-29,84516.0,84516.0,,30544.0,0.1,0.1,,365.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2020-12-30,142211.0,142211.0,,39594.0,0.17,0.17,,473.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2020-12-31,180326.0,180326.0,,39224.0,0.22,0.22,,468.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-01,204782.0,204782.0,,36271.0,0.24,0.24,,433.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-02,256056.0,256056.0,,38771.0,0.31,0.31,,463.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-03,281300.0,281300.0,,36839.0,0.34,0.34,,440.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-04,329657.0,329657.0,,41084.0,0.39,0.39,,490.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-05,381939.0,381939.0,,42489.0,0.46,0.46,,507.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-06,440085.0,440085.0,,42553.0,0.53,0.53,,508.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-07,498497.0,498497.0,,45453.0,0.59,0.59,,543.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-08,558497.0,558497.0,,50531.0,0.67,0.67,,603.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-09,615366.0,615366.0,,51330.0,0.73,0.73,,613.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-10,648594.0,648594.0,,52471.0,0.77,0.77,,626.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-11,714229.0,714229.0,,54939.0,0.85,0.85,,656.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-12,796285.0,796285.0,,59192.0,0.95,0.95,,706.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-13,894698.0,894698.0,,64945.0,1.07,1.07,,775.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-14,994824.0,994710.0,114.0,70904.0,1.19,1.19,0.0,846.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-15,1087439.0,1086895.0,544.0,75563.0,1.3,1.3,0.0,902.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-16,1144397.0,1143459.0,938.0,75576.0,1.37,1.36,0.0,902.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-17,1188916.0,1174410.0,14506.0,77189.0,1.42,1.4,0.02,921.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-18,1263223.0,1232291.0,30932.0,78428.0,1.51,1.47,0.04,936.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-19,1357452.0,1299539.0,57913.0,80167.0,1.62,1.55,0.07,957.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-20,1485289.0,1376972.0,108317.0,84370.0,1.77,1.64,0.13,1007.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-21,1580114.0,1437073.0,143041.0,83613.0,1.89,1.72,0.17,998.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-22,1693926.0,1520603.0,173323.0,86641.0,2.02,1.81,0.21,1034.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-23,1785431.0,1569182.0,216249.0,91576.0,2.13,1.87,0.26,1093.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-24,1851148.0,1607133.0,244015.0,94605.0,2.21,1.92,0.29,1129.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-25,1947835.0,1664606.0,283229.0,97802.0,2.32,1.99,0.34,1167.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-26,2050039.0,1717708.0,332331.0,98941.0,2.45,2.05,0.4,1181.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-27,2161872.0,1771536.0,390336.0,96655.0,2.58,2.11,0.47,1154.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-28,2262100.0,1823058.0,439042.0,97427.0,2.7,2.18,0.52,1163.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-29,2371159.0,1879564.0,491595.0,96748.0,2.83,2.24,0.59,1155.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-30,2456551.0,1918003.0,538548.0,95874.0,2.93,2.29,0.64,1144.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-01-31,2518921.0,1949239.0,569682.0,95396.0,3.01,2.33,0.68,1139.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-02-01,2632261.0,1997481.0,634780.0,97775.0,3.14,2.38,0.76,1167.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-02-02,2757352.0,2053765.0,703587.0,101045.0,3.29,2.45,0.84,1206.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-02-03,2895055.0,2108944.0,786111.0,104740.0,3.46,2.52,0.94,1250.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-02-04,3028518.0,2170344.0,858174.0,109488.0,3.61,2.59,1.02,1307.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-02-05,3158670.0,2228516.0,930154.0,112502.0,3.77,2.66,1.11,1343.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-02-06,3260488.0,2275406.0,985082.0,114848.0,3.89,2.72,1.18,1371.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-02-07,3319324.0,2307972.0,1011352.0,114343.0,3.96,2.75,1.21,1365.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-02-08,3417459.0,2358079.0,1059380.0,112171.0,4.08,2.81,1.26,1339.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-02-09,3548023.0,2421845.0,1126178.0,112953.0,4.23,2.89,1.34,1348.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-02-10,3689000.0,2493501.0,1195499.0,113421.0,4.4,2.98,1.43,1354.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-02-11,3827998.0,2563161.0,1264837.0,114211.0,4.57,3.06,1.51,1363.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-02-12,3978057.0,2639096.0,1338961.0,117055.0,4.75,3.15,1.6,1397.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-02-13,4084481.0,2700343.0,1384138.0,117713.0,4.88,3.22,1.65,1405.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Germany,2021-02-14,4146348.0,2736109.0,1410239.0,118146.0,4.95,3.27,1.68,1410.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Robert Koch Institut
Gibraltar,2021-01-10,420.0,420.0,,,1.25,1.25,,,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-01-11,1445.0,1445.0,,1025.0,4.29,4.29,,30424.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-01-12,2501.0,2501.0,,1040.0,7.42,7.42,,30869.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-01-13,,,,986.0,,,,29266.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-01-14,,,,959.0,,,,28465.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-01-15,5135.0,5135.0,,943.0,15.24,15.24,,27990.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-01-16,5847.0,5847.0,,904.0,17.35,17.35,,26832.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-01-17,5847.0,5847.0,,775.0,17.35,17.35,,23003.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-01-18,6435.0,6435.0,,713.0,19.1,19.1,,21163.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-01-19,7017.0,7017.0,,645.0,20.83,20.83,,19145.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-01-20,7017.0,7017.0,,520.0,20.83,20.83,,15434.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-01-21,7947.0,7947.0,,527.0,23.59,23.59,,15642.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-01-22,8877.0,8877.0,,535.0,26.35,26.35,,15880.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-01-23,9807.0,9807.0,,566.0,29.11,29.11,,16800.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-01-24,10341.0,10341.0,,642.0,30.69,30.69,,19056.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-01-25,10539.0,10539.0,,586.0,31.28,31.28,,17393.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-01-26,11073.0,11073.0,,579.0,32.87,32.87,,17186.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-01-27,11607.0,11073.0,,656.0,34.45,32.87,,19471.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-01-28,12332.0,12332.0,,626.0,36.6,36.6,,18581.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-01-29,12866.0,12866.0,,570.0,38.19,38.19,,16918.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-01-30,12866.0,12866.0,,437.0,38.19,38.19,,12971.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-01-31,13286.0,12886.0,400.0,421.0,39.43,38.25,1.19,12496.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-02-01,14299.0,12974.0,1325.0,537.0,42.44,38.51,3.93,15939.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-02-02,15391.0,13071.0,2320.0,617.0,45.68,38.8,6.89,18313.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-02-03,16177.0,13166.0,3011.0,653.0,48.02,39.08,8.94,19382.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-02-04,17189.0,13246.0,3943.0,694.0,51.02,39.32,11.7,20599.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-02-05,18274.0,13398.0,4876.0,773.0,54.24,39.77,14.47,22944.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-02-06,19072.0,13499.0,5573.0,887.0,56.61,40.07,16.54,26328.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-02-07,19072.0,13499.0,5573.0,827.0,56.61,40.07,16.54,24547.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-02-08,20044.0,13904.0,6140.0,821.0,59.49,41.27,18.22,24369.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-02-09,21021.0,14302.0,6719.0,804.0,62.39,42.45,19.94,23864.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-02-10,21999.0,15262.0,6737.0,832.0,65.3,45.3,20.0,24695.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-02-11,23103.0,15436.0,7667.0,845.0,68.57,45.82,22.76,25081.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-02-12,24195.0,15600.0,8595.0,846.0,71.81,46.3,25.51,25111.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-02-13,25287.0,15765.0,9522.0,888.0,75.06,46.79,28.26,26357.0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,2021-02-14,25941.0,15888.0,10053.0,981.0,77.0,47.16,29.84,29118.0,Pfizer/BioNTech,Government of Gibraltar
Greece,2020-12-28,447.0,447.0,,,0.0,0.0,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2020-12-29,1077.0,1077.0,,630.0,0.01,0.01,,60.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2020-12-30,1722.0,1722.0,,638.0,0.02,0.02,,61.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2020-12-31,2339.0,2339.0,,631.0,0.02,0.02,,61.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-01,2603.0,2603.0,,539.0,0.02,0.02,,52.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-02,3149.0,3149.0,,540.0,0.03,0.03,,52.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-03,3869.0,3869.0,,570.0,0.04,0.04,,55.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-04,10327.0,10327.0,,1411.0,0.1,0.1,,135.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-05,16631.0,16631.0,,2222.0,0.16,0.16,,213.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-06,20616.0,20616.0,,2699.0,0.2,0.2,,259.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-07,26445.0,26445.0,,3444.0,0.25,0.25,,330.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-08,35272.0,35272.0,,4667.0,0.34,0.34,,448.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-09,40427.0,40427.0,,5325.0,0.39,0.39,,511.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-10,44645.0,44645.0,,5825.0,0.43,0.43,,559.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-11,50045.0,50045.0,,5674.0,0.48,0.48,,544.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-12,56475.0,56475.0,,5692.0,0.54,0.54,,546.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-13,64932.0,64932.0,,6331.0,0.62,0.62,,607.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-14,70960.0,70960.0,,6359.0,0.68,0.68,,610.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-15,75412.0,75412.0,,5734.0,0.72,0.72,,550.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-16,80391.0,80389.0,2.0,5709.0,0.77,0.77,0.0,548.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-17,,,,5500.0,,,,528.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-18,85898.0,85475.0,423.0,5122.0,0.82,0.82,0.0,491.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-19,94454.0,93382.0,1072.0,5426.0,0.91,0.9,0.01,521.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-20,109831.0,108167.0,1664.0,6414.0,1.05,1.04,0.02,615.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-21,125928.0,123667.0,2261.0,7853.0,1.21,1.19,0.02,753.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-22,143877.0,141298.0,2579.0,9781.0,1.38,1.36,0.02,938.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-23,160101.0,156966.0,3135.0,11387.0,1.54,1.51,0.03,1092.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-24,,,,12412.0,,,,1191.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-25,179951.0,171890.0,8061.0,13436.0,1.73,1.65,0.08,1289.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-26,197755.0,184610.0,13145.0,14757.0,1.9,1.77,0.13,1416.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-27,216040.0,198161.0,17879.0,15173.0,2.07,1.9,0.17,1456.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-28,234285.0,210488.0,23797.0,15480.0,2.25,2.02,0.23,1485.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-29,253363.0,220621.0,32742.0,15641.0,2.43,2.12,0.31,1501.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-30,271287.0,232399.0,38888.0,15884.0,2.6,2.23,0.37,1524.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-01-31,,,,16075.0,,,,1542.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-02-01,293817.0,247251.0,46566.0,16267.0,2.82,2.37,0.45,1561.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-02-02,315628.0,261543.0,54085.0,16839.0,3.03,2.51,0.52,1616.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-02-03,338122.0,276103.0,62019.0,17440.0,3.24,2.65,0.6,1673.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-02-04,359723.0,291259.0,68464.0,17920.0,3.45,2.79,0.66,1719.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-02-05,380136.0,306441.0,73695.0,18110.0,3.65,2.94,0.71,1737.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-02-06,397857.0,318097.0,79760.0,18081.0,3.82,3.05,0.77,1735.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-02-07,,,,17880.0,,,,1715.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-02-08,417565.0,332812.0,84753.0,17678.0,4.01,3.19,0.81,1696.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-02-09,437872.0,345290.0,92582.0,17463.0,4.2,3.31,0.89,1675.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-02-10,459535.0,353412.0,106123.0,17345.0,4.41,3.39,1.02,1664.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-02-11,482416.0,360800.0,121616.0,17528.0,4.63,3.46,1.17,1682.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-02-12,506038.0,366749.0,139289.0,17986.0,4.85,3.52,1.34,1726.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-02-13,526369.0,371462.0,154907.0,18359.0,5.05,3.56,1.49,1761.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-02-14,,,,18978.0,,,,1821.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greece,2021-02-15,554745.0,386049.0,168696.0,19597.0,5.32,3.7,1.62,1880.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Greenland,2021-01-27,2584.0,2584.0,,,4.55,4.55,,,Pfizer/BioNTech,Government of Greenland
Guernsey,2021-01-24,6673.0,6151.0,522.0,,9.95,9.17,0.78,,Pfizer/BioNTech,Government of Guernsey
Guernsey,2021-01-25,,,,252.0,,,,3758.0,Pfizer/BioNTech,Government of Guernsey
Guernsey,2021-01-26,,,,252.0,,,,3758.0,Pfizer/BioNTech,Government of Guernsey
Guernsey,2021-01-27,,,,252.0,,,,3758.0,Pfizer/BioNTech,Government of Guernsey
Guernsey,2021-01-28,,,,252.0,,,,3758.0,Pfizer/BioNTech,Government of Guernsey
Guernsey,2021-01-29,,,,252.0,,,,3758.0,Pfizer/BioNTech,Government of Guernsey
Guernsey,2021-01-30,,,,252.0,,,,3758.0,Pfizer/BioNTech,Government of Guernsey
Guernsey,2021-01-31,,,,252.0,,,,3758.0,Pfizer/BioNTech,Government of Guernsey
Guernsey,2021-02-01,,,,252.0,,,,3758.0,Pfizer/BioNTech,Government of Guernsey
Guernsey,2021-02-02,,,,252.0,,,,3758.0,Pfizer/BioNTech,Government of Guernsey
Guernsey,2021-02-03,,,,252.0,,,,3758.0,Pfizer/BioNTech,Government of Guernsey
Guernsey,2021-02-04,,,,252.0,,,,3758.0,Pfizer/BioNTech,Government of Guernsey
Guernsey,2021-02-05,,,,252.0,,,,3758.0,Pfizer/BioNTech,Government of Guernsey
Guernsey,2021-02-06,9947.0,,,252.0,14.83,,,3758.0,Pfizer/BioNTech,Government of Guernsey
Hungary,2020-12-28,1094.0,,,,0.01,,,,Pfizer/BioNTech,Government of Hungary
Hungary,2020-12-29,2461.0,,,1367.0,0.03,,,142.0,Pfizer/BioNTech,Government of Hungary
Hungary,2020-12-30,3789.0,,,1348.0,0.04,,,140.0,Pfizer/BioNTech,Government of Hungary
Hungary,2020-12-31,5110.0,,,1339.0,0.05,,,139.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-01,,,,1578.0,,,,163.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-02,,,,1722.0,,,,178.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-03,12000.0,,,1818.0,0.12,,,188.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-04,15000.0,,,1987.0,0.16,,,206.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-05,21000.0,,,2648.0,0.22,,,274.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-06,31500.0,,,3959.0,0.33,,,410.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-07,42549.0,,,5348.0,0.44,,,554.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-08,,,,6375.0,,,,660.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-09,,,,7402.0,,,,766.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-10,71000.0,,,8429.0,0.73,,,873.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-11,78579.0,,,9083.0,0.81,,,940.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-12,86929.0,,,9418.0,0.9,,,975.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-13,96101.0,,,9229.0,0.99,,,955.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-14,105728.0,,,9026.0,1.09,,,934.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-15,112847.0,,,8688.0,1.17,,,899.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-16,119944.0,,,8347.0,1.24,,,864.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-17,123188.0,,,7455.0,1.28,,,772.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-18,131332.0,129689.0,1643.0,7536.0,1.36,1.34,0.02,780.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-19,133257.0,130318.0,2939.0,6618.0,1.38,1.35,0.03,685.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-20,138584.0,134554.0,4030.0,6069.0,1.43,1.39,0.04,628.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-21,144798.0,138983.0,5815.0,5581.0,1.5,1.44,0.06,578.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-22,150128.0,143184.0,6944.0,5326.0,1.55,1.48,0.07,551.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-23,153392.0,145257.0,8135.0,4778.0,1.59,1.5,0.08,495.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-24,156098.0,146695.0,9403.0,4701.0,1.62,1.52,0.1,487.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-25,162315.0,149676.0,12639.0,4426.0,1.68,1.55,0.13,458.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-26,170476.0,152704.0,17772.0,5317.0,1.76,1.58,0.18,550.0,Pfizer/BioNTech,Government of Hungary
Hungary,2021-01-27,187508.0,161215.0,26293.0,6989.0,1.94,1.67,0.27,723.0,Pfizer/BioNTech,Government of Hungary
